"Country.Name","Country.Code","Domain.Code","Domain.Name","Series.Name","Series.Year","Fieldwork.Start","Fieldwork.End","Indicator","Series.Type","Series.Category","Data.Collection.Method","Year.From","Year.To","Interval","Reference.Date","Male.Birth","Female.Birth","Original.Total.Birth","Observed.SRB","SRB.Jackknife","SE.SRB.Jackknife","SE.SRB.Stochastic","logSRB.Jackknife","SE.logSRB.Jackknife","SE.logSRB.Stochastic","SE.SRB.Modeling","SE.logSRB.Modeling","Inclusion"
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1986,1987,2,1987,592.640947,574.297987,871,1.03193979504581,1.02839269469075,0.0791489924395212,0.0613158833694693,0.0309321706992591,0.0764610390199955,0.0592522078808649,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1988,1988,1,1988.5,451.518608,391.26238,614,1.15400465539263,1.149436662033,0.0981152439761099,0.0801395606001912,0.142893588431299,0.0850123887181057,0.0691964317293268,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1989,1989,1,1989.5,340.36459,361.67989,522,0.941065841399145,0.936252829096986,0.0937287559471913,0.0711062963494805,-0.0609008169428726,0.0995370967165396,0.0754661954339261,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1990,1990,1,1990.5,444.031317,453.28181,654,0.979592181296664,0.975817971617175,0.0881054571444527,0.065084835930921,-0.0204244713061765,0.0899850794706817,0.0664171810020699,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1991,1991,1,1991.5,369.964954,408.162981,574,0.906414768663207,0.902610578120516,0.0800775060725846,0.0655329756797844,-0.0985548765569426,0.0883104679585719,0.0720942540519489,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1992,1992,1,1992.5,464.286241,456.695101,677,1.01662189934461,1.01319112140152,0.0847435218908741,0.0676368284186721,0.0165846196134138,0.0833540759842738,0.0663263404564815,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1993,1993,1,1993.5,461.149619,403.066175,643,1.14410398987213,1.13848094183777,0.103329478700214,0.0771306223919148,0.133776375774922,0.0901661952187316,0.0674075588589961,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1994,1995,2,1995,995.764127,868.008819,1380,1.14718203917235,1.14473906383796,0.0745954713696149,0.0537781119458473,0.137292979301634,0.0650220918004177,0.0467926616319407,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1996,1996,1,1996.5,603.15285,554.914552,847,1.08692923590874,1.08320959628128,0.0856787887495208,0.0647512492060823,0.0830400636239297,0.0788062706771133,0.0594388505307323,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1997,1997,1,1997.5,459.671042,408.558279,650,1.12510519460065,1.12048432341771,0.09799894982911,0.0760416843243493,0.117559927731186,0.0870519657065357,0.0675568303791408,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1998,1998,1,1998.5,609.240395,598.052488,864,1.01870723259996,1.01583641742553,0.0764657673747136,0.0590567716199731,0.018531763799249,0.0750287084723385,0.0578441871000223,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1999,1999,1,1999.5,550.350958,576.126713,842,0.95526026754465,0.952447474652217,0.071162829800953,0.0568252282937483,-0.0459434961019909,0.0744490539321901,0.059314521695525,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2000,2000,1,2000.5,656.759825,531.359426,867,1.23599919915602,1.23180536966959,0.10012277811776,0.0737189670463967,0.211767832742368,0.0810103760501226,0.0595682114166136,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2001,2001,1,2001.5,511.481543,393.496369,660,1.29983802468073,1.29302144086967,0.122526252187674,0.087236585202626,0.261428646844408,0.0941114745903011,0.0667874791874706,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2002,2002,1,2002.5,489.286925,448.424823,701,1.091123639692,1.08794783542152,0.0859550448332086,0.0714586217999692,0.0874008983765897,0.0787878867056681,0.0653301967402403,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2003,2003,1,2003.5,535.584311,570.698516,783,0.938471532664718,0.935794301931253,0.0796908727417171,0.0569903241225358,-0.0627342491374385,0.0851984175291331,0.0606952820495879,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2004,2004,1,2004.5,564.713401,462.83339,744,1.22012243109772,1.21621039999076,0.0879924108304783,0.0760318064455416,0.1983435840136,0.0720796050010954,0.0620980181601284,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2005,2005,1,2005.5,480.687802,455.594935,685,1.0550771421548,1.05090988048408,0.0891213778893853,0.0695795294267729,0.0532286984814547,0.0844168257898959,0.065882883230862,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2006,2007,2,2007,587.261589,498.556018,765,1.17792498294545,1.173739507726,0.0964149373359573,0.071746018363258,0.163550174793734,0.0818372771483732,0.0607195861252174,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1971,1973,3,1972.5,8.565153,3.352915,13,2.55453925912229,0.531085676781082,3.39699338923269,2.65214734654175,0.700956381966263,0.936961778206973,0.672861985453198,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1974,1978,5,1976.5,79.55777,65.190079,166,1.22039689505515,1.2024911925697,0.193820390722278,0.20997391012149,0.197113548037695,0.158806386284727,0.169112146520686,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1979,1982,4,1981,206.597902,191.018683,468,1.08155861382418,1.07613182116643,0.101245522726088,0.109747978639528,0.0777776946220765,0.0937819712625265,0.101154259114173,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1983,1985,3,1984.5,230.714368,210.959114,513,1.09364494202417,1.08857592508249,0.108495824184023,0.106003488006503,0.0898058240689572,0.0992652328549486,0.0963634852282993,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1986,1987,2,1987,209.185948,234.486557,489,0.89210209180563,0.888028530085137,0.0892271197088658,0.08530635083209,-0.113741735310178,0.0999807543423052,0.0953026632612251,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1988,1989,2,1989,279.516639,285.056368,643,0.980566198051046,0.975711709262526,0.0950782184013968,0.0831679426179116,-0.0198728941514199,0.0969961978894428,0.0845521236536368,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1990,1991,2,1991,353.414911,314.260824,745,1.12459105306744,1.12007907105738,0.0979921243985326,0.0871107901804521,0.117206630744942,0.087188563634605,0.077139444763699,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1992,1993,2,1993,310.080551,351.884846,759,0.881198933471548,0.87797868880142,0.0728362086619115,0.0695133088920852,-0.126715184944448,0.082567762739697,0.0786257858064552,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1994,1995,2,1995,418.580676,383.374284,885,1.09183295142457,1.08930087792953,0.0757630315947101,0.0780731239537234,0.0879500891300502,0.0694728096033394,0.0711763756228841,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1996,1997,2,1997,452.677809,411.011427,988,1.10137523986651,1.09786395817974,0.0814744003614264,0.0745996846243808,0.0961048759186731,0.073918640161411,0.067472107853811,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1998,1998,1,1998.5,271.558018,255.136561,598,1.0643634018411,1.06026770507137,0.0947567121225933,0.0945693400920449,0.0624957159176347,0.089094708574323,0.0886927451870993,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1999,2000,2,2000,558.353749,501.582416,1202,1.11318445621108,1.11040632288785,0.0775466407641674,0.0686739076541747,0.107155631165952,0.0696648179477845,0.0614760495012524,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2001,2002,2,2002,457.756157,422.536218,1015,1.08335365703491,1.08027255494937,0.0848892966516283,0.0733671130955309,0.0802979286826222,0.0785604208372243,0.0675729444353877,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2003,2004,2,2004,491.94556,445.648892,1068,1.1038859712906,1.10137867979012,0.0736375131540931,0.0730569982496858,0.0987880995194708,0.0666590745201718,0.0659074656275735,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2005,2005,1,2005.5,219.711839,203.785095,497,1.07815460694022,1.0732433387461,0.104938731467324,0.10438447363504,0.0754346243029822,0.0973674322997091,0.0964570604374943,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2006-07",2006.708,2007.125,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2006,2007,2,2007,238.661394,229.524675,548,1.03980713184759,1.03446349511185,0.103029545513948,0.0961534817074691,0.0388007794523357,0.0990206555570517,0.0925545581575607,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1976,1976,1,1976.5,0.664119,0,1,,,,,,,,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1977,1981,5,1979.5,1.680886,5.791335,23,0.290241541889737,0.214029262913582,0.150026611932484,0.290926712128857,-1.38189594129731,0.467252093627224,0.660554829098879,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1982,1986,5,1984.5,32.36427,15.167058,189,2.13385285399449,2.00391169076499,0.553752251935387,0.776441055696234,0.729237314532227,0.251055088979084,0.321865824587875,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1987,1991,5,1989.5,73.430388,51.862097,516,1.41587772665652,1.39769319856053,0.199108714992131,0.260540825341406,0.344770625806802,0.140390198387434,0.180329658106006,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1992,1995,4,1994,117.263855,98.508839,836,1.1903891690369,1.18666152380763,0.116085429208674,0.168044248620857,0.175916694022922,0.0977214693071398,0.138947286152868,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1996,1998,3,1997.5,137.938041,117.900799,935,1.16995001026244,1.16631688074948,0.0951032612234353,0.14823342672153,0.157149655899694,0.0811136912247373,0.125532722469077,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1999,2000,2,2000,110.178751,91.166939,709,1.20853844835133,1.20164098164665,0.106325045945104,0.17452201259521,0.187613588521687,0.0886480263479085,0.14273711523651,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2001,2003,3,2002.5,170.849768,156.450586,1134,1.09203661276155,1.08722105636495,0.099944958341126,0.12094308279878,0.0878463221831751,0.0919156880367197,0.110265103078523,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2004,2005,2,2005,149.478964,133.466449,949,1.11997408427342,1.11891305526285,0.090432562338485,0.136803062710342,0.115642187791268,0.0811967991927873,0.120467680102049,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2006,2007,2,2007,143.626679,126.092876,912,1.13905466792589,1.14006791981539,0.091848926043534,0.142778820513069,0.134346190972513,0.0807660784104159,0.123893324742955,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2008,2009,2,2009,136.181556,124.503445,850,1.09379749291275,1.08976715361109,0.105469579566411,0.138304104663641,0.0906584226994802,0.0970321139129701,0.125053149587274,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2010,2010,1,2010.5,60.430514,65.193702,406,0.926937911886028,0.925407485018376,0.0876602427759009,0.168635691461157,-0.0730380714485062,0.0947337076127041,0.178851712208613,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2011,2013,3,2012.5,105.320496,111.027648,673,0.948597019726114,0.942216016712841,0.0928161438704911,0.130793916156009,-0.0547604569542512,0.0970943921177967,0.13706068684756,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","GB","Gilgit Baltista","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1976,1978,3,1977.5,0.248094,0.150282,4,1.65085638998682,,,,,,,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","GB","Gilgit Baltista","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1979,1983,5,1981.5,1.775606,2.375716,70,0.747398258040944,0.711532315593924,0.21980025651075,0.908374977941587,-0.297670906634489,0.285257397703823,0.815371344695038,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","GB","Gilgit Baltista","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1984,1988,5,1986.5,12.766338,11.271634,316,1.13260757047292,1.12475032068951,0.170457380789722,0.511613709128004,0.128813362760595,0.149577094925464,0.417498919629554,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","GB","Gilgit Baltista","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1989,1993,5,1991.5,23.746104,20.642947,589,1.15032529027953,1.14253838724634,0.163418660628056,0.372626831365718,0.143440024890683,0.142869557118564,0.306908763750496,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","GB","Gilgit Baltista","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1994,1996,3,1995.5,19.968382,18.146099,503,1.10042285121447,1.0961687109655,0.104683760878419,0.370892827423774,0.0963784868279189,0.0955289448608728,0.326749235685561,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","GB","Gilgit Baltista","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1997,1999,3,1998.5,25.858239,20.870744,597,1.23897063755849,1.23499513679356,0.117641951981544,0.399273019522639,0.215608368994893,0.0954042637552273,0.299337686686031,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","GB","Gilgit Baltista","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2000,2003,4,2002,38.41984,34.281687,915,1.12071030810123,1.11494945772638,0.108262098433077,0.280754292321981,0.113483372113378,0.096532924357312,0.241053653630486,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","GB","Gilgit Baltista","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2004,2005,2,2005,26.035726,19.760651,535,1.31755406236363,1.3192294209732,0.127339291070035,0.44150399840647,0.281763199779553,0.0973369381422855,0.306102420218812,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","GB","Gilgit Baltista","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2006,2008,3,2007.5,29.588586,26.037117,714,1.13640023970396,1.13274990678882,0.0895851478253589,0.321519411795387,0.127799478717289,0.0795746634279882,0.269849552232166,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","GB","Gilgit Baltista","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2009,2013,5,2011.5,38.13531,33.279018,893,1.14592654146225,1.1401688090267,0.11787479436297,0.28449294923468,0.136461166064826,0.102607723694863,0.239235690112955,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","ICT","Islamabad (ICT)","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1979,1982,4,1981,0.64079,0.492963,16,1.29987443276676,1.04990250233371,0.795843248875842,0,0.252266239207263,0.602250381766896,0,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","ICT","Islamabad (ICT)","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1983,1987,5,1985.5,3.191551,4.812664,119,0.663156829564665,0.646395576774033,0.135464695424523,0.59943693236656,-0.415151842174643,0.204316128113485,0.734096708809612,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","ICT","Islamabad (ICT)","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1988,1992,5,1990.5,11.820695,12.120667,362,0.975251196984457,0.96871458119346,0.124556700431326,0.480644136614616,-0.023584625183839,0.127990202690902,0.427133557849155,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","ICT","Islamabad (ICT)","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1993,1997,5,1995.5,17.356835,16.183647,511,1.07249218918332,1.06765671925474,0.0986752845946371,0.416189499952484,0.0697105828535443,0.0920341129650678,0.359044747004071,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","ICT","Islamabad (ICT)","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1998,2000,3,1999.5,11.962882,12.33456,368,0.969866942963511,0.964672924525082,0.089296812222534,0.449891473098799,-0.0317250737995705,0.0918794009516638,0.423765960321295,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","ICT","Islamabad (ICT)","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2001,2005,5,2003.5,19.552258,21.310632,627,0.917488416110794,0.914224191158766,0.0865720594261865,0.319202529409629,-0.0852524328267679,0.0938699013791265,0.323692273670787,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","ICT","Islamabad (ICT)","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2006,2008,3,2007.5,13.681846,14.696664,427,0.930949091576156,0.926655018105819,0.0816258221335137,0.390370418435142,-0.0723296513130238,0.0875067581596175,0.388996465014443,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","ICT","Islamabad (ICT)","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2009,2012,4,2011,19.110847,16.898404,547,1.13092615136909,1.12353112828143,0.11179466996475,0.400729395290555,0.121358329822979,0.0984676180788108,0.337183825039145,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1976,1976,1,1976.5,0.888229,2.412203,2,0.368223155348037,,,0.606785628565962,,,0.631971182053723,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1978,1980,3,1979.5,10.370172,8.356684,24,1.24094341726934,1.04285055479895,0.781997469136689,0.795311313818171,0.292226205832893,0.725940247664745,0.484952191836036,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1981,1985,5,1983.5,68.320614,76.593452,220,0.891990270917676,0.88388408288283,0.132453004436489,0.152204232699283,-0.112231395644829,0.149841035654766,0.167812368654335,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1986,1989,4,1988,189.413474,182.247576,541,1.03931957920801,1.03425352535756,0.103653774303326,0.10781729804385,0.0386195022269575,0.0990516928249753,0.103053830994128,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1990,1993,4,1992,337.492879,308.616351,947,1.09356771897028,1.08977109661329,0.0996091324265514,0.0862928832451711,0.0901445161828356,0.091458774468387,0.0786642642428971,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1994,1995,2,1995,228.871832,244.574178,674,0.935797204233065,0.929955769396088,0.0859382115795627,0.0865745459198674,-0.0683931421046813,0.0916540188060616,0.0923595833384323,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1996,1997,2,1997,286.975743,261.551835,754,1.09720408958324,1.09173703398295,0.0855626987284909,0.0931397905671717,0.0908198096173827,0.0779194046349666,0.0846369942582234,0.0982024728509571,0.0936006494862588,TRUE
